VE_REF beta.se.VE_REF
DEN22 0
DEN22 0
DEN22 0
DEN22 0
DEN22 0
DEN22 0
DEN22 0
DEN22 0.43108
DEN22 0
DEN22 0
DEN22 0
DEN22 0
DEN22 0
DEN22 0
DEN22 0
DEN22 0
DEN31 0
DEN31 0.05167
DEN31 0
DEN31 0
DEN31 0
DEN31 0
DEN31 0
DEN31 0
DEN31 0.68023
DEN31 0
DEN31 0.2937
DEN31 0.11416
DEN31 0.79516
DEN31 0
DEN31 0
DEN31 0
DEN31 0
DEN31 0
DEN31 0
DEN31 0
DEN31 0
DEN31 0
DEN31 0.20049
DEN31 0
DEN31 0
DEN31 0.31503
DEN31 0.21688
DEN31 0.33879
DEN31 0
DEN31 0
DEN31 0
DEN31 0
DEN31 0
DEN31 0
DEN33 0
DEN33 0.05103
DEN33 0
DEN33 0
DEN33 0
DEN33 0
DEN33 0
DEN33 0
DEN33 0
DEN33 0.15396
DEN33 0.0783
DEN33 0
DEN33 0
DEN33 0
DEN33 0.27738
DEN33 0
DEN33 0
DEN33 0
DEN33 0
DEN33 0
DEN33 0
DEN33 0.11547
DEN33 0.1522
DEN33 0.07745
DEN33 0
DEN33 0.31126
DEN33 0.08353
DEN33 0.15325
DEN33 0
DEN33 0.08233
DEN33 0
DEN33 0
DEN33 0
DEN33 0
DEN40 0
DEN40 0.2545
DEN40 0
DEN40 0
DEN40 0
DEN40 0
DEN40 0
DEN40 0
DEN40 0.24177
DEN40 0
DEN40 0.64904
DEN40 0
DEN40 0.50607
DEN40 0
DEN40 0
DEN40 0
DEN40 0
DEN40 0
DEN40 0
DEN40 0
DEN40 0
DEN40 0.57498
DEN40 0.19669
DEN40 0.53692
DEN40 0
DEN40 0.35041
DEN40 0.55488
DEN40 0
DEN40 0
DEN40 0
DEN40 0
DEN40 0
DEN40 0
DEN40 0
DEN48 0
DEN48 0.1958
DEN48 0
DEN48 0
DEN48 0
DEN48 0
DEN48 0
DEN48 0
DEN48 0.26742
DEN48 0
DEN48 0.13468
DEN48 0
DEN48 0.50789
DEN48 0
DEN48 0
DEN48 0
DEN48 0
DEN48 0
DEN48 0
DEN48 0
DEN48 0
DEN48 0.41391
DEN48 0.31978
DEN48 0.48209
DEN48 0
DEN48 0.36469
DEN48 0.21144
DEN48 0.2725
DEN48 0
DEN48 0.38604
DEN48 0
DEN48 0
DEN48 0
DEN48 0
DEN52 0
DEN52 0.06415
DEN52 0
DEN52 0
DEN52 0
DEN52 0
DEN52 0
DEN52 0
DEN52 0
DEN52 0
DEN52 0.07585
DEN52 0
DEN52 0
DEN52 0
DEN52 0
DEN52 0
DEN52 0
DEN52 0
DEN52 0
DEN52 0
DEN52 0
DEN52 0.10211
DEN52 0.25448
DEN52 0.08485
DEN52 0
DEN52 0.32669
DEN52 0.08452
DEN52 0.34948
DEN52 0
DEN52 0.0968
DEN52 0
DEN52 0
DEN52 0
DEN52 0
DEN65 0
DEN65 0
DEN65 0
DEN65 0
DEN65 0
DEN65 0
DEN65 0
DEN65 0
DEN65 0
DEN65 0
DEN65 0.08926
DEN65 0
DEN65 0
DEN65 0
DEN65 0
DEN65 0
DEN65 0
DEN65 0
DEN65 0
DEN65 0
DEN65 0
DEN65 0.13891
DEN65 0
DEN65 0.10781
DEN65 0
DEN65 0
DEN65 0.11765
DEN65 0
DEN65 0
DEN65 0.15027
DEN65 0
DEN65 0
DEN65 0
DEN65 0
DEN67 0
DEN67 0.04602
DEN67 0
DEN67 0
DEN67 0
DEN67 0
DEN67 0
DEN67 0
DEN67 0.43152
DEN67 0.14924
DEN67 1.55075
DEN67 0.15559
DEN67 0.85342
DEN67 0
DEN67 0
DEN67 0
DEN67 0
DEN67 0
DEN67 0
DEN67 0
DEN67 0
DEN67 0
DEN67 0.28652
DEN67 0
DEN67 0
DEN67 0.31799
DEN67 1.1132
DEN67 0.19886
DEN67 0
DEN67 0
DEN67 0
DEN67 0
DEN67 0
DEN67 0
DEN71 0
DEN71 0.23986
DEN71 0
DEN71 0
DEN71 0
DEN71 0
DEN71 0
DEN71 0
DEN71 0
DEN71 0.48294
DEN71 0.19349
DEN71 0.20057
DEN71 0
DEN71 0
DEN71 0
DEN71 0
DEN71 0
DEN71 0
DEN71 0
DEN71 0
DEN71 0
DEN71 0
DEN71 0.37441
DEN71 0.21268
DEN71 0
DEN71 0.61299
DEN71 0.1834
DEN71 0.93676
DEN71 0
DEN71 0.40971
DEN71 0
DEN71 0
DEN71 0
DEN71 0
DEN72 0
DEN72 0.27445
DEN72 0
DEN72 0
DEN72 0
DEN72 0
DEN72 0
DEN72 0
DEN72 0
DEN72 0
DEN72 0.12401
DEN72 0.16036
DEN72 0
DEN72 0
DEN72 0
DEN72 0
DEN72 0
DEN72 0
DEN72 0
DEN72 0
DEN72 0
DEN72 0
DEN72 0
DEN72 0
DEN72 0
DEN72 0
DEN72 0.23545
DEN72 0
DEN72 0
DEN72 0.28223
DEN72 0
DEN72 0
DEN72 0
DEN72 0
DEN76 0
DEN76 0.20726
DEN76 0
DEN76 0
DEN76 0
DEN76 0
DEN76 0
DEN76 0
DEN76 0.33606
DEN76 0
DEN76 0.23349
DEN76 0
DEN76 0.53515
DEN76 0
DEN76 0
DEN76 0
DEN76 0
DEN76 0
DEN76 0
DEN76 0
DEN76 0
DEN76 0.20082
DEN76 0.35074
DEN76 0.22881
DEN76 0
DEN76 0.36382
DEN76 0.21635
DEN76 0.3199
DEN76 0
DEN76 0.16147
DEN76 0
DEN76 0
DEN76 0
DEN76 0
DEN78 0
DEN78 0.21031
DEN78 0
DEN78 0.83419
DEN78 0
DEN78 0
DEN78 0.1339
DEN78 0
DEN78 0
DEN78 0.90941
DEN78 0
DEN78 0
DEN78 0
DEN78 0
DEN78 0
DEN78 0
DEN78 0
DEN78 0
DEN78 0
DEN78 0
DEN78 0
DEN78 0
DEN78 0
DEN78 0
DEN78 0
DEN78 0
DEN78 0
DEN78 0
DEN78 0
DEN78 0
DEN78 0
DEN78 0
DEN78 0
DEN78 0
DEN80 0
DEN80 0.11317
DEN80 0
DEN80 0.17243
DEN80 0.23403
DEN80 0
DEN80 0
DEN80 0
DEN80 0
DEN80 0
DEN80 1.14607
DEN80 0
DEN80 0
DEN80 0
DEN80 0
DEN80 0
DEN80 0
DEN80 0
DEN80 0
DEN80 0
DEN80 0
DEN80 0
DEN80 0.41202
DEN80 1.76759
DEN80 0
DEN80 0.34067
DEN80 0
DEN80 0.14331
DEN80 0
DEN80 0
DEN80 0
DEN80 0
DEN80 0
DEN80 0
DEN87 0
DEN87 0.19072
DEN87 0
DEN87 0.82837
DEN87 0
DEN87 0
DEN87 0.11629
DEN87 0
DEN87 0
DEN87 1.04529
DEN87 1.23202
DEN87 0
DEN87 0
DEN87 0
DEN87 1.6402
DEN87 0
DEN87 0
DEN87 0
DEN87 0
DEN87 0
DEN87 0
DEN87 0
DEN87 0
DEN87 0.27369
DEN87 0
DEN87 0
DEN87 0.98964
DEN87 0
DEN87 0
DEN87 0
DEN87 0
DEN87 0
DEN87 0
DEN87 0
DEN103 0
DEN103 0.06505
DEN103 0
DEN103 0
DEN103 0
DEN103 0
DEN103 0
DEN103 0
DEN103 0
DEN103 0
DEN103 0
DEN103 0
DEN103 0
DEN103 0
DEN103 0
DEN103 0
DEN103 0
DEN103 0
DEN103 0
DEN103 0
DEN103 0
DEN103 0
DEN103 0.24132
DEN103 0
DEN103 0
DEN103 0.32094
DEN103 0
DEN103 0.10769
DEN103 0
DEN103 0
DEN103 0
DEN103 0
DEN103 0
DEN103 0
DEN107 0
DEN107 0.05021
DEN107 0
DEN107 0
DEN107 0
DEN107 0
DEN107 0
DEN107 0
DEN107 0.76771
DEN107 0.59357
DEN107 0.37826
DEN107 0.123
DEN107 0
DEN107 0
DEN107 0
DEN107 0
DEN107 0
DEN107 0
DEN107 0
DEN107 0
DEN107 0
DEN107 0
DEN107 0.51123
DEN107 0
DEN107 0
DEN107 0.32137
DEN107 1.02717
DEN107 0.38369
DEN107 0
DEN107 0
DEN107 0
DEN107 0
DEN107 0
DEN107 0
GER19 0
GER19 0.32974
GER19 0
GER19 0
GER19 0
GER19 0
GER19 0
GER19 0
GER19 0
GER19 0
GER19 0.18333
GER19 0
GER19 0
GER19 0
GER19 0.29383
GER19 0
GER19 0
GER19 0
GER19 0
GER19 0
GER19 0
GER19 0
GER19 0
GER19 0.28477
GER19 0
GER19 0
GER19 0.18828
GER19 0
GER19 0
GER19 0
GER19 0
GER19 0
GER19 0
GER19 0
SWN34 0
SWN34 0.77962
SWN34 0
SWN34 0
SWN34 0
SWN34 0
SWN34 0
SWN34 0
SWN34 0
SWN34 0.13368
SWN34 0
SWN34 0
SWN34 0
SWN34 0
SWN34 0
SWN34 0
SWN34 0
SWN34 0
SWN34 0
SWN34 0
SWN34 0
SWN34 0
SWN34 0
SWN34 0
SWN34 0
SWN34 0.11559
SWN34 0
SWN34 0
SWN34 0
SWN34 0
SWN34 0.47609
SWN34 0
SWN34 0
SWN34 0
DEN25 0
DEN25 0
DEN25 0
DEN25 0
DEN25 0
DEN25 0
DEN25 0
DEN25 0
DEN25 0
DEN25 0
DEN25 0
DEN25 0
DEN25 0
DEN25 0
DEN25 0
DEN25 0
DEN25 0
DEN25 0
DEN25 0
DEN25 0
DEN25 0
DEN25 1.05059
DEN25 0
DEN25 0
DEN25 0
DEN25 0
DEN25 0.44947
DEN25 0
DEN25 0.36697
DEN25 0.38204
DEN25 0
DEN25 0
DEN25 0
DEN25 0
DEN32 0
DEN32 0
DEN32 0
DEN32 0
DEN32 0
DEN32 0
DEN32 0
DEN32 0
DEN32 0
DEN32 0
DEN32 0
DEN32 0
DEN32 0
DEN32 0
DEN32 0
DEN32 0
DEN32 0
DEN32 0
DEN32 0
DEN32 0
DEN32 0
DEN32 0
DEN32 0
DEN32 0
DEN32 0
DEN32 0
DEN32 0
DEN32 0
DEN32 0
DEN32 0
DEN32 0
DEN32 0
DEN32 0
DEN32 0
DEN96 0
DEN96 0
DEN96 0.37012
DEN96 0
DEN96 0
DEN96 0.4314
DEN96 0
DEN96 0
DEN96 0
DEN96 0
DEN96 0
DEN96 0
DEN96 0
DEN96 0
DEN96 0
DEN96 0
DEN96 0
DEN96 0
DEN96 0
DEN96 0.75836
DEN96 0
DEN96 0
DEN96 0
DEN96 0
DEN96 0
DEN96 0
DEN96 0
DEN96 0
DEN96 0
DEN96 0
DEN96 0
DEN96 0
DEN96 0
DEN96 0
DEN117 0
DEN117 0
DEN117 0.47215
DEN117 0
DEN117 0
DEN117 0.23216
DEN117 0
DEN117 0
DEN117 0
DEN117 0
DEN117 0
DEN117 0
DEN117 0
DEN117 0
DEN117 0
DEN117 0
DEN117 0
DEN117 0
DEN117 0
DEN117 0.57785
DEN117 0
DEN117 0
DEN117 0
DEN117 0
DEN117 0
DEN117 0
DEN117 0
DEN117 0
DEN117 0
DEN117 0
DEN117 0
DEN117 0.19575
DEN117 0
DEN117 0
DEN118 0
DEN118 0
DEN118 0.4697
DEN118 0
DEN118 0
DEN118 0.24816
DEN118 0
DEN118 0
DEN118 0
DEN118 0
DEN118 0
DEN118 0
DEN118 0
DEN118 0
DEN118 0
DEN118 0
DEN118 0
DEN118 0
DEN118 0
DEN118 0
DEN118 0
DEN118 0
DEN118 0
DEN118 0
DEN118 0
DEN118 0
DEN118 0
DEN118 0
DEN118 0
DEN118 0
DEN118 0
DEN118 0
DEN118 0
DEN118 0
DEN119 0
DEN119 0
DEN119 0.56738
DEN119 0.1307
DEN119 0
DEN119 0.31461
DEN119 0
DEN119 0.19903
DEN119 0
DEN119 0.596
DEN119 0.50386
DEN119 0
DEN119 0
DEN119 0.35312
DEN119 0.83474
DEN119 0
DEN119 0
DEN119 0
DEN119 0.28868
DEN119 0.80697
DEN119 0
DEN119 10.56123
DEN119 0
DEN119 0
DEN119 0
DEN119 0
DEN119 0
DEN119 0
DEN119 0
DEN119 0
DEN119 0
DEN119 0
DEN119 0
DEN119 0
DEN126 0
DEN126 0
DEN126 0.51812
DEN126 0
DEN126 0
DEN126 0.27092
DEN126 0
DEN126 0
DEN126 0
DEN126 0
DEN126 0
DEN126 0
DEN126 0
DEN126 0
DEN126 0
DEN126 0
DEN126 0
DEN126 0
DEN126 0
DEN126 0
DEN126 0
DEN126 0
DEN126 0
DEN126 0
DEN126 0
DEN126 0
DEN126 0
DEN126 0
DEN126 0
DEN126 0
DEN126 0
DEN126 0
DEN126 0
DEN126 0
DEN131 0
DEN131 0
DEN131 0.36793
DEN131 0
DEN131 0
DEN131 0
DEN131 0
DEN131 0
DEN131 0
DEN131 0
DEN131 0
DEN131 0
DEN131 0
DEN131 0
DEN131 0
DEN131 0
DEN131 0
DEN131 0
DEN131 0
DEN131 0.56698
DEN131 0
DEN131 0
DEN131 0
DEN131 0
DEN131 0
DEN131 0
DEN131 0
DEN131 0
DEN131 0
DEN131 0
DEN131 0
DEN131 0
DEN131 0
DEN131 0
DEN134 0
DEN134 0
DEN134 0.55664
DEN134 0.20628
DEN134 0
DEN134 0.30999
DEN134 0
DEN134 0.35413
DEN134 0
DEN134 1.00449
DEN134 1.00726
DEN134 0
DEN134 0
DEN134 0.5814
DEN134 0.94246
DEN134 0
DEN134 0
DEN134 0
DEN134 0
DEN134 0.96497
DEN134 0
DEN134 10.65443
DEN134 0
DEN134 0
DEN134 0
DEN134 0
DEN134 0
DEN134 0
DEN134 0
DEN134 0
DEN134 0
DEN134 0
DEN134 0
DEN134 0
DEN136 0
DEN136 0
DEN136 0.47217
DEN136 0.46244
DEN136 0
DEN136 0.24576
DEN136 0
DEN136 0.4279
DEN136 0
DEN136 0
DEN136 0.70474
DEN136 0
DEN136 0
DEN136 0
DEN136 0.98592
DEN136 0
DEN136 0
DEN136 0
DEN136 0.70711
DEN136 0.64502
DEN136 0
DEN136 10.64649
DEN136 0
DEN136 0
DEN136 0
DEN136 0
DEN136 0
DEN136 0
DEN136 0
DEN136 0
DEN136 0
DEN136 0
DEN136 0
DEN136 0
SWN3 0
SWN3 0
SWN3 0.289
SWN3 0.15035
SWN3 0.34607
SWN3 0.50119
SWN3 0
SWN3 0
SWN3 0
SWN3 0
SWN3 0
SWN3 0
SWN3 0
SWN3 0
SWN3 0
SWN3 0
SWN3 0
SWN3 0
SWN3 0
SWN3 0
SWN3 0
SWN3 0
SWN3 0
SWN3 0
SWN3 0
SWN3 0
SWN3 0
SWN3 0
SWN3 0
SWN3 0
SWN3 0
SWN3 0
SWN3 0
SWN3 0
SWN8 0
SWN8 0
SWN8 0.55233
SWN8 0.20024
SWN8 0
SWN8 0
SWN8 0
SWN8 0.26886
SWN8 0
SWN8 0
SWN8 0
SWN8 0
SWN8 0
SWN8 0
SWN8 0
SWN8 0
SWN8 0
SWN8 0
SWN8 0
SWN8 0
SWN8 0
SWN8 0
SWN8 0
SWN8 0
SWN8 0
SWN8 0
SWN8 0
SWN8 0
SWN8 0
SWN8 0
SWN8 0
SWN8 0
SWN8 0
SWN8 0
DEN18 0
DEN18 0
DEN18 0
DEN18 0.80101
DEN18 0
DEN18 0
DEN18 0
DEN18 0.32261
DEN18 0
DEN18 0
DEN18 0.15064
DEN18 0
DEN18 0
DEN18 0
DEN18 0.60068
DEN18 0
DEN18 0
DEN18 0
DEN18 0
DEN18 0
DEN18 0
DEN18 0.16782
DEN18 0
DEN18 0.17638
DEN18 0
DEN18 0
DEN18 0.17559
DEN18 0
DEN18 0
DEN18 0.15108
DEN18 0
DEN18 0
DEN18 0
DEN18 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN49 0
DEN49 0
DEN49 0
DEN49 0
DEN49 0
DEN49 0
DEN49 0
DEN49 0
DEN49 0
DEN49 0
DEN49 0.07522
DEN49 0.52848
DEN49 0
DEN49 0
DEN49 0.18596
DEN49 0
DEN49 0
DEN49 0
DEN49 0
DEN49 0
DEN49 0
DEN49 0.11269
DEN49 0
DEN49 0.11572
DEN49 0
DEN49 0
DEN49 0.08309
DEN49 0
DEN49 0
DEN49 0.10564
DEN49 0
DEN49 0
DEN49 0
DEN49 0
DEN51 0
DEN51 0
DEN51 0
DEN51 0
DEN51 0
DEN51 0
DEN51 0
DEN51 0
DEN51 0
DEN51 0
DEN51 0.0812
DEN51 0
DEN51 0
DEN51 0
DEN51 0.33332
DEN51 0
DEN51 0
DEN51 0
DEN51 0
DEN51 0
DEN51 0
DEN51 0.12766
DEN51 0
DEN51 0.08902
DEN51 0
DEN51 0
DEN51 0.08748
DEN51 0
DEN51 0
DEN51 0.08069
DEN51 0
DEN51 0
DEN51 0
DEN51 0
DEN74 0
DEN74 0
DEN74 0
DEN74 0.15964
DEN74 0
DEN74 0
DEN74 0
DEN74 0.6012
DEN74 0
DEN74 0.65014
DEN74 1.15486
DEN74 0
DEN74 0
DEN74 0.30943
DEN74 1.16181
DEN74 0
DEN74 0
DEN74 0
DEN74 0
DEN74 0
DEN74 0
DEN74 0.32103
DEN74 0
DEN74 0.3066
DEN74 0
DEN74 0
DEN74 0.37952
DEN74 0
DEN74 0
DEN74 0
DEN74 0
DEN74 0
DEN74 0
DEN74 0
DEN77 0
DEN77 0
DEN77 0
DEN77 0.8664
DEN77 0
DEN77 0
DEN77 0.35927
DEN77 0
DEN77 0
DEN77 0
DEN77 0
DEN77 0
DEN77 0
DEN77 0
DEN77 0
DEN77 0
DEN77 0
DEN77 0
DEN77 0
DEN77 0
DEN77 0
DEN77 0
DEN77 0
DEN77 0
DEN77 0
DEN77 0
DEN77 0
DEN77 0
DEN77 0
DEN77 0
DEN77 0
DEN77 0
DEN77 0
DEN77 0
DEN128 0
DEN128 0
DEN128 0
DEN128 0
DEN128 0
DEN128 0
DEN128 0
DEN128 0
DEN128 0
DEN128 0
DEN128 0.05814
DEN128 0
DEN128 0
DEN128 0
DEN128 0.09894
DEN128 0
DEN128 0
DEN128 0
DEN128 0
DEN128 0
DEN128 0
DEN128 0.11834
DEN128 0
DEN128 0.06988
DEN128 0
DEN128 0
DEN128 0.06258
DEN128 0
DEN128 0
DEN128 0.07811
DEN128 0
DEN128 0
DEN128 0
DEN128 0
GER0 0
GER0 0
GER0 0
GER0 0
GER0 0
GER0 0
GER0 0
GER0 0
GER0 0
GER0 0
GER0 0.11271
GER0 0
GER0 0
GER0 0
GER0 0.13589
GER0 0
GER0 0
GER0 0
GER0 0
GER0 0
GER0 0
GER0 0
GER0 0
GER0 0.12465
GER0 0
GER0 0
GER0 0.12534
GER0 0
GER0 0
GER0 0
GER0 0
GER0 0
GER0 0
GER0 0
GER5 0
GER5 0
GER5 0
GER5 0
GER5 0
GER5 0
GER5 0
GER5 0
GER5 0
GER5 0
GER5 0.22225
GER5 0
GER5 0
GER5 0
GER5 0.24809
GER5 0
GER5 0
GER5 0
GER5 0
GER5 0
GER5 0
GER5 0
GER5 0
GER5 0.20531
GER5 0
GER5 0
GER5 0.23415
GER5 0
GER5 0
GER5 0
GER5 0
GER5 0
GER5 0
GER5 0
GER7 0
GER7 0
GER7 0
GER7 0
GER7 0
GER7 0
GER7 0
GER7 0
GER7 0
GER7 0
GER7 0.18009
GER7 0
GER7 0
GER7 0
GER7 0.19781
GER7 0
GER7 0
GER7 0
GER7 0
GER7 0
GER7 0
GER7 0
GER7 0
GER7 0.17504
GER7 0
GER7 0
GER7 0.20676
GER7 0
GER7 0
GER7 0
GER7 0
GER7 0
GER7 0
GER7 0
GER8 0
GER8 0
GER8 0
GER8 0.45133
GER8 0
GER8 0
GER8 0
GER8 0
GER8 0
GER8 0
GER8 0.12709
GER8 0
GER8 0
GER8 0
GER8 0.13619
GER8 0
GER8 0
GER8 0
GER8 0
GER8 0
GER8 0
GER8 0
GER8 0
GER8 0.12969
GER8 0
GER8 0
GER8 0.13386
GER8 0
GER8 0
GER8 0
GER8 0
GER8 0
GER8 0
GER8 0
GER9 0
GER9 0
GER9 0
GER9 0
GER9 0
GER9 0
GER9 0
GER9 0
GER9 0
GER9 0
GER9 0.15732
GER9 0
GER9 0
GER9 0
GER9 0.21099
GER9 0
GER9 0
GER9 0
GER9 0
GER9 0
GER9 0
GER9 0
GER9 0
GER9 0.15111
GER9 0
GER9 0
GER9 0.28502
GER9 0
GER9 0
GER9 0
GER9 0
GER9 0
GER9 0
GER9 0
GER10 0
GER10 0
GER10 0
GER10 0.13601
GER10 0
GER10 0
GER10 0
GER10 0.40525
GER10 0
GER10 0
GER10 0.14666
GER10 0
GER10 0
GER10 0
GER10 0.80238
GER10 0
GER10 0
GER10 0
GER10 0
GER10 0
GER10 0
GER10 0
GER10 0
GER10 0.21448
GER10 0
GER10 0
GER10 0.21499
GER10 0
GER10 0
GER10 0
GER10 0
GER10 0
GER10 0
GER10 0
GER11 0
GER11 0
GER11 0
GER11 0
GER11 0
GER11 0
GER11 0
GER11 0
GER11 0
GER11 0
GER11 0.11807
GER11 0
GER11 0
GER11 0
GER11 0.14829
GER11 0
GER11 0
GER11 0
GER11 0
GER11 0
GER11 0
GER11 0
GER11 0
GER11 0.11954
GER11 0
GER11 0
GER11 0.12428
GER11 0
GER11 0
GER11 0
GER11 0
GER11 0
GER11 0
GER11 0
GER12 0
GER12 0
GER12 0
GER12 0
GER12 0
GER12 0
GER12 0
GER12 0
GER12 0
GER12 0
GER12 0.08526
GER12 0
GER12 0
GER12 0
GER12 0.11849
GER12 0
GER12 0
GER12 0
GER12 0
GER12 0
GER12 0
GER12 0
GER12 0
GER12 0.08814
GER12 0
GER12 0
GER12 0.10673
GER12 0
GER12 0
GER12 0
GER12 0
GER12 0
GER12 0
GER12 0
GER13 0
GER13 0
GER13 0
GER13 0
GER13 0
GER13 0
GER13 0
GER13 0
GER13 0
GER13 0
GER13 0.0983
GER13 0
GER13 0
GER13 0
GER13 0.21075
GER13 0
GER13 0
GER13 0
GER13 0
GER13 0
GER13 0
GER13 0
GER13 0
GER13 0.12648
GER13 0
GER13 0
GER13 0.13704
GER13 0
GER13 0
GER13 0
GER13 0
GER13 0
GER13 0
GER13 0
GER14 0
GER14 0
GER14 0
GER14 0
GER14 0
GER14 0
GER14 0
GER14 0
GER14 0
GER14 0
GER14 0.10194
GER14 0
GER14 0
GER14 0
GER14 0.15366
GER14 0
GER14 0
GER14 0
GER14 0
GER14 0
GER14 0
GER14 0
GER14 0
GER14 0.11154
GER14 0
GER14 0
GER14 0.12016
GER14 0
GER14 0
GER14 0
GER14 0
GER14 0
GER14 0
GER14 0
GER16 0
GER16 0
GER16 0
GER16 0
GER16 0
GER16 0
GER16 0
GER16 0
GER16 0
GER16 0
GER16 0.13216
GER16 0
GER16 0
GER16 0
GER16 0.27747
GER16 0
GER16 0
GER16 0
GER16 0
GER16 0
GER16 0
GER16 0
GER16 0
GER16 0.15326
GER16 0
GER16 0
GER16 0.17293
GER16 0
GER16 0
GER16 0
GER16 0
GER16 0
GER16 0
GER16 0
GER17 0
GER17 0
GER17 0
GER17 0
GER17 0
GER17 0
GER17 0
GER17 0
GER17 0
GER17 0
GER17 0.14256
GER17 0
GER17 0
GER17 0
GER17 0.29303
GER17 0
GER17 0
GER17 0
GER17 0
GER17 0
GER17 0
GER17 0
GER17 0
GER17 0.2152
GER17 0
GER17 0
GER17 0.23036
GER17 0
GER17 0
GER17 0
GER17 0
GER17 0
GER17 0
GER17 0
GER21 0
GER21 0
GER21 0
GER21 0
GER21 0
GER21 0
GER21 0
GER21 0
GER21 0
GER21 0
GER21 0.25467
GER21 0
GER21 0
GER21 0
GER21 0.37957
GER21 0
GER21 0
GER21 0
GER21 0
GER21 0
GER21 0
GER21 0
GER21 0
GER21 0.67993
GER21 0
GER21 0
GER21 0.69712
GER21 0
GER21 0
GER21 0
GER21 0
GER21 0
GER21 0
GER21 0
GER22 0
GER22 0
GER22 0
GER22 0
GER22 0
GER22 0
GER22 0
GER22 0
GER22 0
GER22 0
GER22 0.17317
GER22 0.16229
GER22 0
GER22 0
GER22 0
GER22 0
GER22 0
GER22 0
GER22 0
GER22 0
GER22 0
GER22 0
GER22 0
GER22 0.22845
GER22 0
GER22 0
GER22 0.23828
GER22 0
GER22 0
GER22 0
GER22 0
GER22 0
GER22 0
GER22 0
GER24 0
GER24 0
GER24 0
GER24 0
GER24 0
GER24 0
GER24 0
GER24 0
GER24 0
GER24 0
GER24 0.11997
GER24 0
GER24 0
GER24 0
GER24 0.1846
GER24 0
GER24 0
GER24 0
GER24 0
GER24 0
GER24 0
GER24 0
GER24 0
GER24 0.12431
GER24 0
GER24 0
GER24 0.14799
GER24 0
GER24 0
GER24 0
GER24 0
GER24 0
GER24 0
GER24 0
GER25 0
GER25 0
GER25 0
GER25 0
GER25 0
GER25 0
GER25 0
GER25 0
GER25 0
GER25 0
GER25 0.16395
GER25 0
GER25 0
GER25 0
GER25 0.30059
GER25 0
GER25 0
GER25 0
GER25 0
GER25 0
GER25 0
GER25 0
GER25 0
GER25 0.22828
GER25 0
GER25 0
GER25 0.24978
GER25 0
GER25 0
GER25 0
GER25 0
GER25 0
GER25 0
GER25 0
GER26 0
GER26 0
GER26 0
GER26 0.14629
GER26 0
GER26 0
GER26 0
GER26 0.53271
GER26 0
GER26 0
GER26 0.15235
GER26 0
GER26 0
GER26 0
GER26 0.79771
GER26 0
GER26 0
GER26 0
GER26 0
GER26 0
GER26 0
GER26 0
GER26 0
GER26 0.22933
GER26 0
GER26 0
GER26 0.21491
GER26 0
GER26 0
GER26 0
GER26 0
GER26 0
GER26 0
GER26 0
GER28 0
GER28 0
GER28 0
GER28 0
GER28 0
GER28 0
GER28 0
GER28 0
GER28 0
GER28 0
GER28 0
GER28 0
GER28 0
GER28 0
GER28 0
GER28 0
GER28 0
GER28 0
GER28 0
GER28 0
GER28 0
GER28 0
GER28 0
GER28 0
GER28 0
GER28 0
GER28 0
GER28 0
GER28 0
GER28 0
GER28 0
GER28 0
GER28 0
GER28 0
GER29 0
GER29 0
GER29 0
GER29 0
GER29 0
GER29 0
GER29 0
GER29 0
GER29 0
GER29 0
GER29 0.13116
GER29 0
GER29 0
GER29 0
GER29 0.3081
GER29 0
GER29 0
GER29 0
GER29 0
GER29 0
GER29 0
GER29 0
GER29 0
GER29 0.15834
GER29 0
GER29 0
GER29 0.16878
GER29 0
GER29 0
GER29 0
GER29 0
GER29 0
GER29 0
GER29 0
GER30 0
GER30 0
GER30 0
GER30 0
GER30 0
GER30 0
GER30 0
GER30 0
GER30 0
GER30 0
GER30 0.14799
GER30 0
GER30 0
GER30 0
GER30 0.28197
GER30 0
GER30 0
GER30 0
GER30 0
GER30 0
GER30 0
GER30 0
GER30 0
GER30 0.16203
GER30 0
GER30 0
GER30 0.23472
GER30 0
GER30 0
GER30 0
GER30 0
GER30 0
GER30 0
GER30 0
GER33 0
GER33 0
GER33 0
GER33 0
GER33 0
GER33 0
GER33 0
GER33 0
GER33 0
GER33 0
GER33 0.14292
GER33 0
GER33 0
GER33 0
GER33 0.23466
GER33 0
GER33 0
GER33 0
GER33 0
GER33 0
GER33 0
GER33 0
GER33 0
GER33 0.18916
GER33 0
GER33 0
GER33 0.2013
GER33 0
GER33 0
GER33 0
GER33 0
GER33 0
GER33 0
GER33 0
GER34 0
GER34 0
GER34 0
GER34 0
GER34 0
GER34 0
GER34 0
GER34 0
GER34 0
GER34 0
GER34 0.14596
GER34 0
GER34 0
GER34 0
GER34 0
GER34 0
GER34 0
GER34 0
GER34 0
GER34 0
