VE_REF freq
GER33 0.33
GER33 0.33
GER33 0.33
GER34 0.25
GER34 0.25
GER34 0.25
GER34 0.25
GER38 0.2
GER38 0.2
GER38 0.2
GER38 0.2
GER38 0.2
GER39 0.17
GER39 0.17
GER39 0.17
GER39 0.17
GER39 0.17
GER39 0.17
GER40 1
GER41 0.5
GER41 0.5
GER42 1
GER43 0.5
GER43 0.5
GER44 1
GER46 1
GER47 0.25
GER47 0.25
GER47 0.25
GER47 0.25
GER48 0.25
GER48 0.25
GER48 0.25
GER48 0.25
GER49 0.5
GER49 0.5
SWN0 0.25
SWN0 0.25
SWN0 0.25
SWN0 0.25
SWN11 1
SWN22 0.33
SWN22 0.33
SWN22 0.33
SWN33 0.5
SWN33 0.5
SWN44 1
SWN46 0.5
SWN46 0.5
SWN47 1
SWN48 0.5
SWN48 0.5
SWN49 1
SWN1 1
SWN2 0.5
SWN2 0.5
SWN3 0.33
SWN3 0.33
SWN3 0.33
SWN4 1
SWN5 0.33
SWN5 0.33
SWN5 0.33
SWN6 1
SWN7 1
SWN8 0.33
SWN8 0.33
SWN8 0.33
SWN9 0.5
SWN9 0.5
SWN10 0.5
SWN10 0.5
SWN12 1
SWN13 1
SWN14 1
SWN15 1
SWN16 1
SWN17 0.33
SWN17 0.33
SWN17 0.33
SWN18 1
SWN19 0.25
SWN19 0.25
SWN19 0.25
SWN19 0.25
SWN20 0.5
SWN20 0.5
SWN21 0.2
SWN21 0.2
SWN21 0.2
SWN21 0.2
SWN21 0.2
SWN23 1
SWN24 1
SWN25 1
SWN26 0.5
SWN26 0.5
SWN27 1
SWN28 0.5
SWN28 0.5
SWN29 0.5
SWN29 0.5
SWN30 0.5
SWN30 0.5
SWN31 1
SWN32 0.5
SWN32 0.5
SWN34 1
SWN35 0.5
SWN35 0.5
SWN36 0.17
SWN36 0.17
SWN36 0.17
SWN36 0.17
SWN36 0.17
SWN36 0.17
SWN37 1
SWN38 1
SWN39 1
SWN40 0.5
SWN40 0.5
SWN41 0.33
SWN41 0.33
SWN41 0.33
SWN42 0.33
SWN42 0.33
SWN42 0.33
SWN43 1
SWN45 0.33
SWN45 0.33
SWN45 0.33
